Time(s),I-Raw(V),II-Raw(V),III-Raw(V),V1-Raw(V),V2-Raw(V),V3-Raw(V),V4-Raw(V),V5-Raw(V),V6-Raw(V),LA-Raw(V),RA-Raw(V),LL-Raw(V)
9.6725,1.893509,1.583907,1.719015,1.769793,1.671105,1.589268,1.628128,1.537003,1.653684,0.545823,0.450213,0.435618
9.6738,1.892313,1.583426,1.717434,1.771181,1.671537,1.590369,1.629132,1.539061,1.653494,0.651393,0.553717,0.543139
9.6750,1.885420,1.582184,1.715474,1.773430,1.673929,1.590748,1.630760,1.543801,1.655456,0.973751,0.877491,0.868695
9.6762,1.875947,1.581512,1.714513,1.776206,1.675606,1.591087,1.633107,1.549926,1.657178,1.420416,1.328575,1.318102
9.6775,1.864700,1.582040,1.712937,1.779029,1.677234,1.591131,1.636314,1.556815,1.658711,1.913031,1.827082,1.811756
9.6788,1.857231,1.581846,1.713173,1.780514,1.678092,1.589745,1.636888,1.559832,1.659427,2.231363,2.148940,2.124805
9.6800,1.853930,1.580127,1.713751,1.779509,1.677184,1.588068,1.636647,1.559783,1.658900,2.310142,2.232009,2.202601
9.6813,1.853019,1.580461,1.715327,1.778216,1.677134,1.587066,1.635975,1.559401,1.659140,2.273805,2.198992,2.167926
9.6825,1.854935,1.581034,1.716908,1.777354,1.676465,1.585915,1.635358,1.558205,1.658568,2.173886,2.100743,2.069533
9.6837,1.857471,1.581129,1.717770,1.776398,1.675651,1.585198,1.634826,1.555813,1.657945,2.043929,1.970281,1.940615
9.6850,1.861158,1.582086,1.718537,1.776541,1.675412,1.585965,1.634686,1.554327,1.658134,1.908355,1.832740,1.804821
9.6862,1.863742,1.583907,1.718820,1.776109,1.674504,1.586348,1.633870,1.552845,1.658808,1.786256,1.709141,1.683134
9.6875,1.865800,1.583714,1.719829,1.775583,1.672782,1.586156,1.632914,1.550642,1.658665,1.673251,1.592869,1.567107
9.6888,1.875229,1.584385,1.718679,1.771659,1.668951,1.585198,1.630137,1.545762,1.656463,1.400186,1.311386,1.283575
9.6900,1.885708,1.586587,1.719015,1.769028,1.666034,1.584956,1.627650,1.540687,1.655027,1.009537,0.914528,0.889707
9.6913,1.894995,1.586633,1.719109,1.766970,1.663448,1.585148,1.625496,1.536093,1.654593,0.660550,0.561476,0.543643
9.6925,1.897050,1.585581,1.718773,1.766538,1.661776,1.585724,1.625544,1.535807,1.655120,0.547317,0.447863,0.436863
9.6937,1.894325,1.585532,1.717628,1.766587,1.660099,1.585866,1.626549,1.537719,1.656029,0.654770,0.554922,0.546606
9.6950,1.887814,1.586299,1.715805,1.768645,1.659285,1.585866,1.629422,1.543273,1.657898,0.978395,0.879563,0.874089
9.6962,1.878720,1.585532,1.714324,1.771275,1.658853,1.585581,1.632054,1.549543,1.659620,1.426749,1.332254,1.325037
9.6975,1.866806,1.584385,1.714082,1.773573,1.658808,1.584578,1.634638,1.556099,1.660673,1.917577,1.830143,1.817268
9.6988,1.857041,1.583186,1.714896,1.773814,1.656987,1.581467,1.634208,1.558302,1.659860,2.233084,2.150146,2.128273
9.7000,1.853260,1.582901,1.716619,1.773622,1.654595,1.578305,1.632387,1.558490,1.658614,2.308453,2.230494,2.203727
9.7012,1.852687,1.582662,1.718390,1.773287,1.652104,1.575911,1.631383,1.557677,1.658088,2.271174,2.197230,2.168519
9.7025,1.852207,1.583524,1.721505,1.772952,1.650526,1.574667,1.631383,1.556864,1.658281,2.168690,2.097621,2.069118
9.7037,1.854742,1.585437,1.723753,1.772617,1.647990,1.574333,1.631625,1.555953,1.659523,2.038376,1.967653,1.940555
9.7050,1.856706,1.586060,1.725329,1.771802,1.645742,1.573999,1.631383,1.554187,1.660290,1.903451,1.831008,1.806036
9.7063,1.860823,1.587544,1.724998,1.771229,1.643013,1.573473,1.630378,1.553228,1.661153,1.783431,1.708584,1.685890
9.7075,1.865225,1.588884,1.724756,1.769936,1.640045,1.572898,1.629326,1.551649,1.661153,1.671302,1.591137,1.569833
9.7088,1.872453,1.588929,1.726049,1.766298,1.635788,1.571128,1.626216,1.546047,1.658471,1.393367,1.306409,1.283546
9.7100,1.882982,1.590414,1.726191,1.763379,1.631480,1.570887,1.623965,1.540833,1.656795,1.000542,0.908221,0.888314
9.7112,1.891548,1.590129,1.726721,1.760843,1.627987,1.571079,1.623106,1.537245,1.656223,0.654900,0.558787,0.546399
9.7125,1.892456,1.589696,1.727005,1.761609,1.625446,1.572038,1.623632,1.537245,1.656795,0.544265,0.449162,0.441931
9.7137,1.887959,1.588117,1.726621,1.762566,1.624731,1.572613,1.624873,1.539492,1.657705,0.651393,0.557303,0.552534
9.7150,1.880491,1.587255,1.724951,1.764624,1.624632,1.572273,1.626790,1.545331,1.658471,0.976414,0.885189,0.881231
9.7163,1.869579,1.585725,1.723559,1.767016,1.623774,1.571369,1.629181,1.550836,1.659763,1.425872,1.340292,1.333839
9.7175,1.856229,1.585247,1.722939,1.769649,1.622816,1.569501,1.631001,1.557009,1.661010,1.913388,1.835275,1.823492
9.7188,1.847660,1.584192,1.724184,1.770511,1.620900,1.566964,1.631431,1.559595,1.660627,2.223829,2.149806,2.129517
9.7200,1.845412,1.585581,1.726527,1.770127,1.619178,1.564187,1.630856,1.559783,1.659334,2.297348,2.227465,2.202719
9.7212,1.843881,1.584526,1.728586,1.769266,1.616499,1.561940,1.629374,1.558399,1.657801,2.258672,2.193303,2.165970
9.7225,1.844213,1.585103,1.731459,1.768596,1.613819,1.559256,1.628369,1.556341,1.656795,2.156740,2.094468,2.066807
9.7238,1.846272,1.586826,1.733230,1.768404,1.612097,1.558587,1.628321,1.554278,1.656698,2.026653,1.964531,1.938688
9.7250,1.848713,1.587111,1.734475,1.768261,1.610995,1.558686,1.627601,1.552177,1.656846,1.889715,1.826588,1.802183
9.7263,1.852589,1.587111,1.734806,1.768070,1.609368,1.558538,1.626742,1.549974,1.655789,1.769078,1.703112,1.681000
9.7275,1.854935,1.586826,1.735047,1.766873,1.606063,1.556818,1.624250,1.547582,1.655120,1.654968,1.585449,1.563284
9.7287,1.861395,1.588071,1.735956,1.764097,1.603051,1.554473,1.620377,1.541549,1.652775,1.374272,1.298958,1.275247
9.7300,1.870632,1.589267,1.737106,1.761512,1.599845,1.554139,1.617358,1.535613,1.650720,0.982584,0.901822,0.880757
9.7312,1.879106,1.589984,1.738588,1.760030,1.596922,1.554374,1.616305,1.532219,1.650480,0.639345,0.555448,0.541627
9.7325,1.880731,1.589411,1.737821,1.760605,1.595632,1.555333,1.617025,1.532553,1.650909,0.529977,0.446225,0.438908
9.7338,1.878002,1.589552,1.736723,1.761226,1.594868,1.555333,1.618271,1.535279,1.651625,0.640969,0.557086,0.552297
9.7350,1.869484,1.587927,1.735094,1.763570,1.595294,1.555284,1.621091,1.540736,1.653015,0.968036,0.886673,0.882950
9.7363,1.858619,1.587111,1.734475,1.766443,1.596495,1.555382,1.625399,1.547340,1.655553,1.418695,1.342487,1.336713
9.7375,1.847612,1.587210,1.733613,1.769314,1.597066,1.554522,1.627317,1.553131,1.656555,1.908387,1.838243,1.827018
9.7387,1.840529,1.585486,1.733182,1.770606,1.596590,1.551794,1.625925,1.554617,1.654880,2.218244,2.151908,2.131710
9.7400,1.837228,1.585581,1.733991,1.770894,1.595538,1.549684,1.624013,1.553422,1.653541,2.290788,2.228578,2.203549
9.7413,1.834740,1.584146,1.735861,1.770462,1.594868,1.547865,1.621569,1.551649,1.652105,2.251171,2.193736,2.166415
9.7425,1.836223,1.583475,1.737726,1.770702,1.594148,1.546578,1.619990,1.548967,1.651339,2.149369,2.094035,2.065710
9.7438,1.838806,1.584287,1.738252,1.770414,1.593334,1.545904,1.619227,1.547006,1.651053,2.019444,1.963233,1.935488
9.7450,1.841823,1.585437,1.739260,1.770559,1.593141,1.545762,1.618701,1.544851,1.650956,1.884130,1.825876,1.799990
9.7462,1.844599,1.586204,1.740216,1.769984,1.592615,1.545521,1.618223,1.543273,1.651006,1.762908,1.703360,1.679429
9.7475,1.847037,1.585293,1.740936,1.768788,1.590272,1.544995,1.617358,1.541021,1.649857,1.648409,1.585882,1.562750
9.7487,1.854360,1.585771,1.741650,1.765533,1.587687,1.543800,1.614103,1.534660,1.646842,1.365667,1.297289,1.271721
9.7500,1.863982,1.587973,1.742034,1.761466,1.585295,1.543466,1.611519,1.528961,1.644737,0.975765,0.901080,0.878594
9.7513,1.872930,1.588834,1.741845,1.760124,1.583906,1.544710,1.610563,1.525228,1.643731,0.635221,0.557272,0.541568
9.7525,1.875754,1.588789,1.740983,1.761034,1.583141,1.545378,1.610660,1.525136,1.644017,0.530626,0.451604,0.441931
9.7538,1.872737,1.587878,1.740216,1.762614,1.583618,1.545904,1.611906,1.527716,1.645120,0.642170,0.563455,0.556801
9.7550,1.865512,1.585915,1.738829,1.765390,1.585196,1.546578,1.614587,1.533798,1.647512,0.971478,0.895113,0.888996
9.7562,1.854648,1.584097,1.736770,1.767686,1.586779,1.546337,1.617170,1.540068,1.649091,1.423144,1.351730,1.343233
9.7575,1.842253,1.582708,1.734806,1.771181,1.587543,1.545762,1.619512,1.545956,1.650429,1.913518,1.848816,1.834072
9.7587,1.834164,1.581512,1.735525,1.772617,1.587255,1.543658,1.619850,1.548299,1.649474,2.217627,2.157164,2.133281
9.7600,1.830765,1.580890,1.736723,1.773047,1.586967,1.542316,1.619464,1.548487,1.647895,2.287054,2.231731,2.202453
9.7613,1.830477,1.581034,1.738730,1.772520,1.586967,1.541981,1.619372,1.547771,1.647225,2.246722,2.194293,2.163481
9.7625,1.833206,1.581368,1.738540,1.772282,1.587687,1.542458,1.620135,1.547006,1.647701,2.145667,2.093262,2.062687
9.7637,1.835024,1.580651,1.739691,1.772474,1.588789,1.542940,1.619179,1.545282,1.647558,2.014216,1.962336,1.931753
9.7650,1.837611,1.580985,1.739975,1.771756,1.588595,1.544041,1.618653,1.543036,1.647609,1.878382,1.825846,1.796493
9.7662,1.840770,1.581178,1.739785,1.771947,1.587831,1.544228,1.618937,1.541215,1.648375,1.757875,1.702308,1.674302
9.7675,1.844213,1.581801,1.739544,1.772520,1.587593,1.544945,1.618508,1.539443,1.648754,1.643246,1.584089,1.555964
9.7688,1.852064,1.582947,1.739880,1.768931,1.585866,1.543992,1.614968,1.534369,1.647082,1.358880,1.292497,1.262445
9.7700,1.862259,1.583858,1.740311,1.765725,1.583618,1.543658,1.612476,1.528675,1.645453,0.968848,0.896195,0.869347
9.7713,1.871017,1.584146,1.740600,1.763332,1.581990,1.544184,1.611090,1.525184,1.645213,0.630772,0.554057,0.534930
9.7725,1.874224,1.584336,1.738971,1.763667,1.582228,1.545762,1.611616,1.525658,1.645550,0.529035,0.450738,0.438048
9.7737,1.873123,1.582996,1.737584,1.764624,1.582422,1.546814,1.612143,1.528104,1.646219,0.643989,0.564413,0.555201
9.7750,1.865990,1.582184,1.735620,1.767640,1.583667,1.547581,1.614587,1.533318,1.648324,0.977194,0.899132,0.891367
9.7762,1.856324,1.582518,1.733230,1.770559,1.586253,1.547772,1.617745,1.539874,1.650097,1.428275,1.355193,1.345100
9.7775,1.843495,1.580507,1.731838,1.773670,1.588645,1.547674,1.620807,1.546338,1.651865,1.916927,1.851258,1.835405
9.7788,1.834835,1.579504,1.733466,1.774532,1.588550,1.545619,1.620807,1.548536,1.651772,2.218828,2.157689,2.132096
9.7800,1.831628,1.578832,1.735336,1.774243,1.587399,1.543510,1.619754,1.548584,1.650720,2.286761,2.230494,2.200348
9.7812,1.830911,1.579072,1.736723,1.773814,1.587111,1.541932,1.618459,1.547534,1.649474,2.245553,2.192840,2.160102
9.7825,1.831435,1.577971,1.737679,1.772425,1.586397,1.540595,1.617358,1.546290,1.649187,2.142419,2.092087,2.058390
9.7837,1.833111,1.578498,1.739260,1.772282,1.586010,1.539877,1.616402,1.544614,1.648901,2.010872,1.960512,1.927397
9.7850,1.836700,1.578927,1.739497,1.772042,1.586059,1.540973,1.616692,1.542891,1.649520,1.876369,1.824022,1.792966
9.7863,1.840194,1.580844,1.740600,1.771994,1.586347,1.542266,1.617170,1.541646,1.649760,1.755927,1.701103,1.672672
9.7875,1.843688,1.581466,1.740505,1.771275,1.586397,1.542600,1.616547,1.539443,1.649520,1.641427,1.582234,1.554719
9.7888,1.850196,1.581273,1.740263,1.767735,1.583092,1.541264,1.613195,1.534180,1.646935,1.354626,1.289003,1.258799
9.7900,1.861395,1.582996,1.740742,1.764337,1.580794,1.541313,1.610805,1.528293,1.645264,0.964367,0.891805,0.864753
9.7912,1.871017,1.584385,1.740742,1.764145,1.580938,1.543466,1.610708,1.524894,1.644687,0.628337,0.551800,0.532766
9.7925,1.873983,1.583714,1.740453,1.764529,1.581276,1.544995,1.610515,1.525184,1.644830,0.530431,0.453644,0.440834
9.7937,1.870584,1.583426,1.739497,1.764864,1.581896,1.545329,1.610805,1.526714,1.644880,0.648340,0.571338,0.561010
9.7950,1.863312,1.582086,1.736434,1.768166,1.583474,1.546288,1.613867,1.531595,1.646122,0.982129,0.907170,0.897561
9.7963,1.851919,1.580412,1.734853,1.771467,1.584670,1.546622,1.617073,1.538010,1.647318,1.433471,1.363880,1.352273
9.7975,1.841440,1.580317,1.733849,1.774148,1.586779,1.546578,1.619942,1.544469,1.648901,1.920207,1.856606,1.839821
9.7988,1.833206,1.579455,1.734758,1.774962,1.587111,1.544803,1.620377,1.547055,1.648754,2.218438,2.158029,2.132896
9.8000,1.831005,1.580077,1.735861,1.774675,1.587067,1.542699,1.619705,1.546430,1.648611,2.283677,2.227898,2.198629
9.8012,1.829523,1.579599,1.738351,1.773479,1.586010,1.540929,1.618508,1.545525,1.647558,2.241592,2.190428,2.158176
9.8025,1.829858,1.579933,1.740405,1.772377,1.585583,1.540064,1.617600,1.544232,1.647225,2.139399,2.090356,2.057945
9.8038,1.832583,1.580028,1.741414,1.771994,1.585295,1.539395,1.617503,1.542363,1.647225,2.009345,1.959368,1.927960
9.8050,1.837564,1.580651,1.740742,1.771612,1.585821,1.539921,1.617310,1.540590,1.647318,1.875167,1.822569,1.793055
9.8063,1.840482,1.581561,1.741508,1.771802,1.586441,1.541313,1.617503,1.538727,1.647369,1.756024,1.700732,1.673265
9.8075,1.844501,1.582086,1.741745,1.770940,1.585484,1.541932,1.616450,1.537051,1.646985,1.639479,1.580132,1.553178
9.8087,1.851871,1.583236,1.741986,1.767832,1.582998,1.541598,1.613867,1.531643,1.644211,1.350437,1.285263,1.255865
9.8100,1.860630,1.584097,1.743184,1.764720,1.581176,1.541883,1.611568,1.525901,1.642725,0.958846,0.888374,0.861642
9.8112,1.868671,1.584576,1.743568,1.762901,1.580462,1.542600,1.609892,1.522550,1.642342,0.626389,0.552449,0.533329
9.8125,1.871783,1.583907,1.741172,1.762614,1.579936,1.542507,1.608361,1.521403,1.642485,0.531048,0.455654,0.442879
9.8138,1.870300,1.583763,1.739160,1.764002,1.580075,1.542891,1.608984,1.523509,1.643251,0.651945,0.575543,0.565692
9.8150,1.862783,1.583668,1.738730,1.766778,1.582089,1.544759,1.612143,1.529634,1.645407,0.984565,0.910385,0.902303
9.8163,1.852447,1.582901,1.737968,1.769744,1.583573,1.545329,1.615494,1.536717,1.647272,1.436685,1.368486,1.358141
9.8175,1.841582,1.582662,1.736434,1.772474,1.585965,1.545668,1.619034,1.543655,1.648375,1.923097,1.860192,1.845837
9.8187,1.833924,1.582086,1.737059,1.773144,1.586298,1.543702,1.619705,1.546672,1.648135,2.217951,2.158091,2.135741
9.8200,1.831771,1.582662,1.739213,1.773144,1.585772,1.541647,1.618937,1.546193,1.646889,2.281468,2.225857,2.199667
9.8212,1.830670,1.582184,1.741314,1.773144,1.584481,1.538727,1.616832,1.543941,1.645882,2.238052,2.186069,2.157464
9.8225,1.830288,1.582325,1.744046,1.773095,1.583573,1.537675,1.615016,1.541167,1.645647,2.133846,2.084915,2.055604
9.8238,1.831100,1.583331,1.745863,1.773335,1.584288,1.538486,1.614968,1.540402,1.646556,2.001389,1.953278,1.925382
9.8250,1.834499,1.584910,1.747203,1.773335,1.584720,1.539494,1.615779,1.539589,1.647895,1.866659,1.816695,1.791277
9.8262,1.837465,1.585870,1.747634,1.772855,1.584576,1.540595,1.616499,1.538630,1.647992,1.749659,1.696558,1.673413
9.8275,1.842588,1.587350,1.746961,1.771802,1.584432,1.541691,1.615779,1.537100,1.647752,1.635127,1.576978,1.554956
9.8287,1.851347,1.587688,1.746389,1.769458,1.582278,1.541505,1.612476,1.531449,1.645453,1.343423,1.277658,1.253583
9.8300,1.861013,1.587734,1.746677,1.766970,1.580506,1.541691,1.609511,1.525228,1.643348,0.951475,0.880459,0.858648
9.8313,1.869484,1.588500,1.745958,1.765390,1.580124,1.543367,1.608603,1.521592,1.642392,0.621550,0.547039,0.531907
9.8325,1.872643,1.587111,1.744476,1.764720,1.580268,1.544419,1.608651,1.521785,1.642055,0.530139,0.454479,0.444805
9.8338,1.870154,1.585388,1.742606,1.766012,1.579837,1.543893,1.609033,1.523121,1.642438,0.654056,0.577181,0.570227
9.8350,1.862113,1.584287,1.740789,1.768453,1.580988,1.544759,1.612094,1.528438,1.643920,0.990540,0.916259,0.910631
9.8362,1.850724,1.583763,1.739591,1.771467,1.583236,1.545137,1.615827,1.535279,1.646459,1.443732,1.375226,1.367861
9.8375,1.840770,1.583475,1.738635,1.773957,1.584576,1.544419,1.618223,1.542223,1.648375,1.928553,1.865788,1.852980
9.8387,1.832583,1.583858,1.738730,1.773860,1.585052,1.542414,1.618937,1.544711,1.648278,2.218438,2.159142,2.137964
9.8400,1.829282,1.584526,1.741508,1.772998,1.584099,1.540256,1.618986,1.544614,1.647609,2.278546,2.224466,2.199607
9.8413,1.829042,1.584287,1.744329,1.772663,1.583429,1.539110,1.618986,1.544517,1.646935,2.233116,2.183101,2.156220
9.8425,1.829905,1.585870,1.747250,1.772042,1.583236,1.538486,1.618508,1.543607,1.646316,2.129040,2.079876,2.054359
9.8438,1.833399,1.586728,1.747970,1.772185,1.583762,1.538869,1.617745,1.541118,1.646602,1.997688,1.947744,1.923811
9.8450,1.837658,1.588166,1.748590,1.771802,1.584000,1.539636,1.616644,1.538964,1.645836,1.864126,1.811532,1.789380
9.8462,1.840770,1.588595,1.747539,1.771756,1.584432,1.541023,1.616117,1.537719,1.646842,1.746672,1.690344,1.670301
9.8475,1.845029,1.589218,1.746483,1.770940,1.584769,1.541598,1.614823,1.535473,1.647032,1.630776,1.570270,1.550066
9.8488,1.852542,1.590512,1.746725,1.767975,1.583042,1.540787,1.611380,1.529919,1.645167,1.336604,1.269558,1.246915
9.8500,1.861778,1.589935,1.747061,1.765485,1.581320,1.540787,1.608603,1.524845,1.643491,0.945792,0.873287,0.853136
9.8513,1.870537,1.589411,1.746725,1.763762,1.579980,1.542074,1.608076,1.521834,1.643491,0.618822,0.543236,0.529891
9.8525,1.872213,1.589172,1.745574,1.763619,1.579936,1.544228,1.609129,1.522787,1.643874,0.530853,0.455283,0.447473
9.8537,1.869054,1.587878,1.745049,1.764575,1.580412,1.545329,1.610896,1.526429,1.645264,0.655484,0.579964,0.574880
9.8550,1.861158,1.586109,1.742034,1.767351,1.581752,1.546194,1.613915,1.532553,1.647465,0.995313,0.921947,0.917417
9.8562,1.850531,1.584910,1.740263,1.770940,1.583811,1.546386,1.617885,1.539206,1.649663,1.449025,1.381594,1.374233
9.8575,1.839094,1.585103,1.739160,1.773717,1.585340,1.545668,1.619802,1.545999,1.650956,1.932807,1.870827,1.858107
9.8588,1.832536,1.584769,1.738446,1.774292,1.584863,1.542600,1.619034,1.547582,1.651293,2.220452,2.161275,2.139742
9.8600,1.828900,1.583763,1.741078,1.774627,1.584481,1.540403,1.618030,1.547103,1.650720,2.280462,2.225888,2.199993
9.8613,1.827799,1.583091,1.743804,1.774340,1.583330,1.538535,1.617358,1.546193,1.650143,2.233538,2.183720,2.156012
9.8625,1.828564,1.584526,1.746389,1.774195,1.583906,1.539395,1.617122,1.545379,1.650863,2.129203,2.081421,2.053796
9.8637,1.832011,1.585486,1.747203,1.773047,1.584526,1.539538,1.618030,1.544420,1.651579,1.996973,1.948301,1.922418
9.8650,1.835647,1.586299,1.747539,1.771850,1.584670,1.540354,1.618411,1.543128,1.651579,1.864061,1.812614,1.788639
9.8663,1.838711,1.586826,1.747297,1.770989,1.584144,1.541023,1.619464,1.541598,1.652391,1.746185,1.692076,1.670093
9.8675,1.842395,1.588261,1.747203,1.769793,1.583762,1.541505,1.618604,1.540208,1.652008,1.629867,1.571321,1.550066
9.8688,1.851536,1.589313,1.747492,1.766490,1.581608,1.540738,1.615253,1.534417,1.649474,1.332545,1.266992,1.243803
9.8700,1.861348,1.589506,1.747728,1.763954,1.579405,1.540929,1.612476,1.528390,1.647175,0.940954,0.869732,0.849313
9.8712,1.868526,1.589457,1.748684,1.762279,1.578452,1.541839,1.611041,1.524560,1.646362,0.613984,0.540269,0.527165
9.8725,1.871400,1.589552,1.747108,1.761753,1.578065,1.543132,1.610993,1.524177,1.646219,0.527931,0.453273,0.446317
9.8737,1.868624,1.588212,1.745669,1.763044,1.578641,1.544376,1.612046,1.527242,1.647225,0.655225,0.579716,0.575976
9.8750,1.862211,1.589123,1.743951,1.766490,1.580268,1.544852,1.614151,1.532408,1.648661,0.999632,0.926399,0.923345
9.8763,1.851966,1.586777,1.741986,1.769555,1.583092,1.545186,1.616209,1.538150,1.650669,1.453929,1.385830,1.381138
9.8775,1.841389,1.586204,1.741556,1.772474,1.584144,1.544567,1.618653,1.544566,1.651676,1.937288,1.874321,1.864123
9.8788,1.834212,1.587878,1.742512,1.773335,1.584194,1.542984,1.619657,1.547292,1.651149,2.220257,2.159760,2.141816
9.8800,1.831341,1.587544,1.743468,1.772998,1.584243,1.541455,1.618937,1.546721,1.650000,2.277442,2.221529,2.199607
9.8812,1.830430,1.587016,1.745385,1.772904,1.584814,1.540113,1.617552,1.545234,1.649714,2.230713,2.179330,2.154975
9.8825,1.830911,1.587400,1.747250,1.773239,1.585052,1.539921,1.617885,1.543941,1.649137,2.127319,2.077371,2.053470
9.8837,1.832824,1.588549,1.748879,1.772855,1.583712,1.539686,1.617358,1.541932,1.649137,1.997233,1.947064,1.923900
9.8850,1.836795,1.590174,1.749020,1.772663,1.583906,1.541072,1.616977,1.540353,1.649520,1.864711,1.811965,1.791336
9.8863,1.840770,1.590941,1.749787,1.772617,1.583524,1.541121,1.617358,1.539346,1.649857,1.747581,1.692261,1.673561
9.8875,1.844453,1.591993,1.750743,1.770894,1.582948,1.540787,1.617406,1.538393,1.649857,1.629769,1.570610,1.552704
9.8887,1.852687,1.593143,1.751510,1.767400,1.580745,1.540064,1.614920,1.533464,1.648228,1.330499,1.264735,1.245641
9.8900,1.862783,1.593143,1.751558,1.763905,1.578497,1.539779,1.612143,1.527097,1.645647,0.938746,0.866393,0.850943
9.8912,1.870919,1.594293,1.751463,1.762231,1.576968,1.541264,1.611906,1.523461,1.645024,0.616614,0.541289,0.532766
9.8925,1.871684,1.593526,1.751080,1.762757,1.576919,1.543176,1.612524,1.524754,1.645739,0.533516,0.459240,0.455415
9.8938,1.867236,1.590990,1.749357,1.764051,1.577782,1.544085,1.613244,1.527097,1.647082,0.661135,0.587754,0.585697
9.8950,1.859242,1.589984,1.748253,1.766873,1.579742,1.545044,1.614441,1.532263,1.648661,1.004796,0.933293,0.932591
